code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,parent_level,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage,has_polygon,same_as
LGD,5730,Block,Vanur,LGD,596,District,5730,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,12.139718,79.540604,inherited:District,79.167353,11.798471,80.008639,12.450776,SOI_Districts,2023-12-11,false,
LGD,6031,Block,Vapi,LGD,462,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,20.418149,73.120123,inherited:District,72.740002,20.119229,73.493624,20.751700,SOI_Districts,2023-12-11,false,
LGD,7596,Block,Vapi City,LGD,462,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,20.418149,73.120123,inherited:District,72.740002,20.119229,73.493624,20.751700,SOI_Districts,2023-12-11,false,
LGD,5381,Block,Varadaiahpalem,LGD,752,District,5381,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,996,Block,Varanasi Sadar,LGD,187,District,996,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,25.388275,82.913960,inherited:District,82.666605,25.164354,83.188176,25.580242,SOI_Districts,2023-12-11,false,
LGD,4733,Block,Vararamachandrapuram,LGD,791,District,4733,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5155,Block,Varikuntapadu,LGD,515,District,5155,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.418363,79.738935,inherited:District,79.081406,13.470647,80.268539,15.116685,SOI_Districts,2023-12-11,false,
LGD,5946,Block,Varkala,LGD,565,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,8.609470,77.012216,inherited:District,76.672927,8.293018,77.283847,8.862591,SOI_Districts,2023-12-11,false,
LGD,3562,Block,Varla,LGD,393,District,3562,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,21.788217,75.020879,inherited:District,74.431640,21.368528,75.628647,22.134299,SOI_Districts,2023-12-11,false,
LGD,4376,Block,Varni,LGD,516,District,4376,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.701604,78.211364,inherited:District,77.729974,18.436149,78.669888,19.016340,SOI_Districts,2023-12-11,false,
LGD,4164,Block,Vasai,LGD,665,District,4164,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,19.793763,73.012184,inherited:District,72.641991,19.287193,73.503849,20.228324,SOI_Districts,2023-12-11,false,
LGD,4115,Block,Vasmath,LGD,477,District,4115,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,19.637480,77.100455,inherited:District,76.512011,19.221781,77.489581,20.017630,SOI_Districts,2023-12-11,false,
LGD,6034,Block,Vaso,LGD,450,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,22.837464,72.950496,inherited:District,72.504780,22.500070,73.419350,23.205724,SOI_Districts,2023-12-11,false,
LGD,5638,Block,Vatakara,LGD,561,District,5638,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,11.485645,75.833309,inherited:District,75.536226,11.123834,76.146005,11.805871,SOI_Districts,2023-12-11,false,
LGD,6291,Block,Vatpally,LGD,691,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,17.785340,77.874129,inherited:District,77.443100,17.427415,78.450031,18.286074,SOI_Districts,2023-12-11,false,
LGD,4990,Block,Vatsavai,LGD,749,District,4990,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5080,Block,Vatticherukuru,LGD,506,District,5080,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,16.293106,80.078833,inherited:District,79.207723,15.706538,80.903238,16.822312,SOI_Districts,2023-12-11,false,
LGD,6516,Block,Vatva,LGD,438,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,22.756916,72.243635,inherited:District,71.839985,21.970603,72.842622,23.508784,SOI_Districts,2023-12-11,false,
LGD,3732,Block,Vav,LGD,789,District,3732,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,22.692625,71.595166,inherited:State,68.177512,20.119229,74.476433,24.712536,SOI_States,2023-12-11,false,
LGD,5742,Block,Vazhapadi,LGD,584,District,5742,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,11.690215,78.137146,inherited:District,77.415394,11.315246,78.843047,11.979278,SOI_Districts,2023-12-11,false,
LGD,5802,Block,Vedaranyam,LGD,579,District,5802,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,10.841301,79.737891,inherited:District,79.508560,10.271784,79.881603,11.422688,SOI_Districts,2023-12-11,false,
LGD,5762,Block,Vedasandur,LGD,572,District,5762,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,10.391669,77.819666,inherited:District,77.266583,10.018052,78.339893,10.835151,SOI_Districts,2023-12-11,false,
LGD,5397,Block,Vedurukuppam,LGD,503,District,5397,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,13.464938,79.005997,inherited:District,78.065717,12.624011,80.051196,13.994762,SOI_Districts,2023-12-11,false,
LGD,4439,Block,Veenavanka,LGD,508,District,4439,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.380033,79.245348,inherited:District,78.922508,18.129987,79.580480,18.678315,SOI_Districts,2023-12-11,false,
LGD,5242,Block,Veeraballe,LGD,504,District,5242,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.463753,78.780374,inherited:District,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11,false,
LGD,4769,Block,Veeraghattam,LGD,743,District,4769,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5872,Block,Veerakeralamputhur,LGD,733,District,5872,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,9.092518,77.459924,inherited:District,77.146555,8.763870,77.744861,9.420137,SOI_Districts,2023-12-11,false,
LGD,5222,Block,Veerapunayunipalle,LGD,504,District,5222,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.463753,78.780374,inherited:District,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11,false,
LGD,4983,Block,Veeravasaram,LGD,523,District,4983,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,16.931401,81.387360,inherited:District,80.867498,16.316485,81.858413,17.629117,SOI_Districts,2023-12-11,false,
LGD,6220,Block,Veernapalli,LGD,683,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.414096,78.763447,inherited:District,78.521206,18.206548,79.024738,18.641839,SOI_Districts,2023-12-11,false,
LGD,4994,Block,Veerullapadu,LGD,749,District,4994,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,6514,Block,Vejalpur,LGD,438,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,22.756916,72.243635,inherited:District,71.839985,21.970603,72.842622,23.508784,SOI_Districts,2023-12-11,false,
LGD,7171,Block,Velachery,LGD,568,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,13.100428,80.234893,inherited:District,80.134389,12.965084,80.333425,13.235440,SOI_Districts,2023-12-11,false,
LGD,6252,Block,Velair,LGD,686,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.046534,79.463730,inherited:District,79.221252,17.872851,79.671660,18.267818,SOI_Districts,2023-12-11,false,
LGD,4734,Block,Velairpadu,LGD,748,District,4734,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,4565,Block,Veldanda,LGD,694,District,4565,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,16.382246,78.595988,inherited:District,78.099893,16.008152,79.234296,16.832408,SOI_Districts,2023-12-11,false,
LGD,5278,Block,Veldurthy,LGD,511,District,5278,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.535569,78.012995,inherited:District,76.973826,14.900418,78.931042,16.148860,SOI_Districts,2023-12-11,false,
LGD,5041,Block,Veldurthy,LGD,751,District,5041,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,4398,Block,Velgatur,LGD,681,District,4398,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.832238,78.877896,inherited:District,78.514117,18.549991,79.307443,19.077700,SOI_Districts,2023-12-11,false,
LGD,4197,Block,Velhe,LGD,490,District,4197,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.571118,74.067998,inherited:District,73.322839,17.894956,75.162809,19.395124,SOI_Districts,2023-12-11,false,
LGD,5135,Block,Veligandla,LGD,790,District,5135,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5933,Block,Vellarikkundu,LGD,558,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,12.462369,75.151022,inherited:District,74.864337,12.044206,75.432195,12.795535,SOI_Districts,2023-12-11,false,
LGD,5717,Block,Vellore,LGD,595,District,5717,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,12.914206,78.965876,inherited:District,78.509272,12.631656,79.294544,13.171967,SOI_Districts,2023-12-11,false,
LGD,5282,Block,Velugodu,LGD,755,District,5282,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,4330,Block,Vemanpally,LGD,684,District,4330,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.991463,79.512315,inherited:District,78.877327,18.670455,79.961672,19.264907,SOI_Districts,2023-12-11,false,
LGD,6624,Block,Vembakkam,LGD,593,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,12.432635,79.166497,inherited:District,78.630299,11.984127,79.756151,12.874319,SOI_Districts,2023-12-11,false,
LGD,6640,Block,Vembakottai,LGD,597,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,9.492324,77.905719,inherited:District,77.339375,9.200055,78.429461,9.786432,SOI_Districts,2023-12-11,false,
LGD,5233,Block,Vempalli,LGD,504,District,5233,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.463753,78.780374,inherited:District,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11,false,
LGD,4768,Block,Vemsoor,LGD,509,District,4768,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,17.205947,80.365131,inherited:District,79.801525,16.768009,80.926453,17.573090,SOI_Districts,2023-12-11,false,
LGD,5220,Block,Vemula,LGD,504,District,5220,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.463753,78.780374,inherited:District,77.944039,13.724131,79.468903,15.229246,SOI_Districts,2023-12-11,false,
LGD,4644,Block,Vemulapally,LGD,514,District,4644,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,16.876525,79.193064,inherited:District,78.661884,16.356175,79.699829,17.360161,SOI_Districts,2023-12-11,false,
LGD,4430,Block,Vemulawada,LGD,683,District,4430,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.414096,78.763447,inherited:District,78.521206,18.206548,79.024738,18.641839,SOI_Districts,2023-12-11,false,
LGD,6218,Block,Vemulawada Rural,LGD,683,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.414096,78.763447,inherited:District,78.521206,18.206548,79.024738,18.641839,SOI_Districts,2023-12-11,false,
LGD,5087,Block,Vemuru,LGD,750,District,5087,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,4279,Block,Vengurla,LGD,495,District,4279,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,16.134008,73.737764,inherited:District,73.310871,15.606085,74.208925,16.665349,SOI_Districts,2023-12-11,false,
LGD,5182,Block,Venkatachalam,LGD,515,District,5182,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.418363,79.738935,inherited:District,79.081406,13.470647,80.268539,15.116685,SOI_Districts,2023-12-11,false,
LGD,5187,Block,Venkatagiri,LGD,752,District,5187,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5424,Block,Venkatagirikota,LGD,503,District,5424,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,13.464938,79.005997,inherited:District,78.065717,12.624011,80.051196,13.994762,SOI_Districts,2023-12-11,false,
LGD,4684,Block,Venkatapur,LGD,720,District,4684,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.291487,80.337459,inherited:District,79.814494,17.995966,80.794284,18.631113,SOI_Districts,2023-12-11,false,
LGD,4724,Block,Venkatapuram,LGD,720,District,4724,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.291487,80.337459,inherited:District,79.814494,17.995966,80.794284,18.631113,SOI_Districts,2023-12-11,false,
LGD,4832,Block,Vepada,LGD,521,District,4832,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,18.472878,83.385198,inherited:District,82.999323,17.840398,83.813321,19.162666,SOI_Districts,2023-12-11,false,
LGD,5974,Block,Veppanthattai,LGD,581,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,11.275076,78.891647,inherited:District,78.634247,11.055597,79.168148,11.523478,SOI_Districts,2023-12-11,false,
LGD,5953,Block,Veppur,LGD,570,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,11.535937,79.450508,inherited:District,78.877634,11.150555,79.812879,11.904987,SOI_Districts,2023-12-11,false,
LGD,7446,Block,Veraval City,LGD,675,District,0,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,20.904305,70.754896,inherited:District,70.237995,20.690009,71.223762,21.169550,SOI_Districts,2023-12-11,false,
LGD,5124,Block,Vetapalem,LGD,750,District,5124,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
LGD,5308,Block,Vidapanakal,LGD,502,District,5308,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.493043,77.566974,inherited:District,76.760569,13.682262,78.469262,15.426435,SOI_Districts,2023-12-11,false,
LGD,5168,Block,Vidavalur,LGD,515,District,5168,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/subdistricts.03Sep2026.csv.7z,14.418363,79.738935,inherited:District,79.081406,13.470647,80.268539,15.116685,SOI_Districts,2023-12-11,false,
